Transaction_ID,Customer_ID,Transaction_Date,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Spent,Payment_Method,Customer_Satisfaction,Month_Year,Age_Group
TX100901,CUST1171,2025-01-22,34.0,Female,Home & Kitchen,2.0,214.03,428.06,Credit Card,2,2025-01,26-35
TX100483,CUST1193,2025-06-27,57.0,Female,Electronics,1.0,63.35,63.35,Debit Card,2,2025-06,51-65
TX101093,CUST1020,2025-04-18,34.0,Female,Home & Kitchen,3.0,214.03,642.09,Cash,1,2025-04,26-35
TX100485,CUST1150,2025-08-24,55.0,Female,Beauty,4.0,106.125,424.5,Credit Card,1,2025-08,51-65
TX101095,CUST1102,2025-10-08,29.0,Unknown,Electronics,1.0,1212.45,1212.45,Debit Card,2,2025-10,26-35
TX100767,CUST1143,2025-08-31,44.0,Unknown,Clothing,2.0,67.2,134.4,Debit Card,5,2025-08,36-50
TX100948,CUST1137,2025-01-15,28.0,Other,Home & Kitchen,1.0,86.35,86.35,Debit Card,1,2025-01,26-35
TX100158,CUST1011,2025-08-05,46.0,Female,Electronics,4.0,837.04,3348.16,Credit Card,2,2025-08,36-50
TX100193,CUST1003,2025-10-11,66.0,Other,Home & Kitchen,5.0,76.97,384.85,Credit Card,5,2025-10,65+
TX100321,CUST1018,2025-10-18,22.0,Female,Books,2.0,23.64,47.28,GPay,5,2025-10,18-25
TX100531,CUST1110,2026-01-10,25.0,Male,Books,2.0,49.69,99.38,Credit Card,3,2026-01,18-25
TX100307,CUST1176,2025-12-24,70.0,Male,Books,2.0,9.61,19.22,Credit Card,1,2025-12,65+
TX100489,CUST1046,2025-11-01,24.0,Other,Unknown,1.0,871.34,871.34,Cash,2,2025-11,18-25
TX100966,CUST1199,2025-02-11,46.0,Female,Electronics,4.0,712.66,2850.64,Cash,2,2025-02,36-50
TX100444,CUST1061,2025-05-30,74.0,Male,Unknown,1.0,980.0,980.0,Debit Card,5,2025-05,65+
TX100018,CUST1103,2025-06-18,46.0,Female,Electronics,3.0,795.3,2385.9,Debit Card,4,2025-06,36-50
TX101134,CUST1099,2025-12-29,42.0,Male,Books,1.0,25.14,25.14,GPay,2,2025-12,36-50
TX100164,CUST1071,2025-08-05,47.0,Other,Electronics,3.0,850.96,2552.88,Cash,3,2025-08,36-50
TX100646,CUST1075,2025-12-31,19.0,Other,Unknown,2.0,966.435,1932.87,Credit Card,3,2025-12,18-25
TX100770,CUST1065,2026-03-08,33.0,Female,Electronics,2.0,728.06,1456.12,Cash,4,2026-03,26-35
TX100561,CUST1112,2025-02-16,67.0,Female,Books,2.0,46.08,92.16,Credit Card,2,2025-02,65+
TX100671,CUST1008,2025-01-20,18.0,Male,Unknown,4.0,319.99,1279.96,Unknown,4,2025-01,18-25
TX100362,CUST1022,2025-04-09,54.0,Female,Electronics,1.0,1184.4,1184.4,Cash,5,2025-04,51-65
TX100852,CUST1112,2025-08-10,18.0,Unknown,Home & Kitchen,2.0,444.25,888.5,Cash,5,2025-08,18-25
TX101131,CUST1161,2026-01-14,42.0,Female,Books,4.0,12.95,51.8,Debit Card,4,2026-01,36-50
TX100576,CUST1045,2025-08-30,22.0,Male,Clothing,1.0,117.01,117.01,Debit Card,1,2025-08,18-25
TX100763,CUST1068,2025-05-29,53.0,Other,Home & Kitchen,5.0,335.45,1677.25,Debit Card,1,2025-05,51-65
TX100519,CUST1069,2025-12-04,18.0,Other,Home & Kitchen,1.0,206.36,206.36,GPay,1,2025-12,18-25
TX100275,CUST1122,2025-05-15,69.0,Other,Unknown,5.0,966.435,4832.17,Debit Card,1,2025-05,65+
TX101157,CUST1012,2026-02-27,64.0,Male,Clothing,3.0,109.96,329.88,Unknown,5,2026-02,51-65
TX100204,CUST1105,2025-12-05,54.0,Other,Clothing,1.0,27.03,27.03,Cash,3,2025-12,51-65
TX100527,CUST1100,2026-04-08,33.0,Male,Home & Kitchen,1.0,214.03,214.03,Cash,2,2026-04,26-35
TX100363,CUST1083,2025-07-25,46.0,Female,Home & Kitchen,1.0,441.21,441.21,Credit Card,4,2025-07,36-50
TX100429,CUST1047,2025-07-25,26.0,Other,Clothing,3.0,15.82,47.46,Cash,4,2025-07,26-35
TX100679,CUST1024,2025-02-12,24.0,Other,Books,5.0,39.97,199.85,Credit Card,1,2025-02,18-25
TX100550,CUST1167,2025-06-28,46.0,Male,Clothing,1.0,31.54,31.54,Debit Card,5,2025-06,36-50
TX100958,CUST1188,2026-01-16,47.0,Other,Beauty,3.0,170.7,512.1,Credit Card,5,2026-01,36-50
TX100440,CUST1094,2025-06-21,53.0,Male,Home & Kitchen,3.0,106.36,319.08,Credit Card,2,2025-06,51-65
TX100672,CUST1001,2025-11-29,46.0,Unknown,Electronics,5.0,563.6,2818.0,Debit Card,2,2025-11,36-50
TX101080,CUST1013,2025-11-28,18.0,Male,Home & Kitchen,1.0,447.59,447.59,GPay,1,2025-11,18-25
TX100068,CUST1034,2025-11-02,67.0,Male,Home & Kitchen,1.0,138.94,138.94,Debit Card,5,2025-11,65+
TX100339,CUST1165,2025-05-25,56.0,Female,Books,2.0,12.33,24.66,GPay,4,2025-05,51-65
TX100225,CUST1134,2025-12-07,46.0,Other,Beauty,4.0,130.6,522.4,Credit Card,3,2025-12,36-50
TX100382,CUST1054,2026-01-08,22.0,Female,Beauty,3.0,108.89,326.67,Cash,5,2026-01,18-25
TX100260,CUST1174,2025-03-09,73.0,Male,Unknown,1.0,172.59,172.59,Debit Card,5,2025-03,65+
TX100662,CUST1141,2025-01-14,38.0,Male,Beauty,1.0,146.77,146.77,Unknown,5,2025-01,36-50
TX100371,CUST1033,2025-05-13,68.0,Other,Unknown,4.0,22.89,91.56,Debit Card,4,2025-05,65+
TX100214,CUST1109,2025-04-18,43.0,Male,Beauty,1.0,146.4,146.4,GPay,2,2025-04,36-50
TX100505,CUST1149,2025-06-28,19.0,Male,Electronics,5.0,499.02,2495.1,GPay,5,2025-06,18-25
TX100556,CUST1067,2025-12-24,41.0,Other,Clothing,5.0,52.42,262.1,Debit Card,3,2025-12,36-50
TX100961,CUST1092,2025-08-06,42.0,Other,Books,4.0,31.5,126.0,Cash,5,2025-08,36-50
TX100738,CUST1092,2025-08-30,53.0,Male,Clothing,1.0,32.55,32.55,Cash,2,2025-08,51-65
TX100883,CUST1051,2025-01-02,56.0,Female,Books,5.0,15.09,75.45,Credit Card,1,2025-01,51-65
TX100262,CUST1139,2025-08-16,46.0,Male,Clothing,3.0,46.56,139.68,Credit Card,1,2025-08,36-50
TX100962,CUST1066,2026-03-31,75.0,Other,Electronics,5.0,901.45,4507.25,GPay,1,2026-03,65+
TX100695,CUST1158,2026-01-20,74.0,Female,Electronics,4.0,1260.56,5042.24,Cash,2,2026-01,65+
TX100928,CUST1154,2025-03-19,34.0,Male,Electronics,2.0,230.32,460.64,GPay,2,2025-03,26-35
TX100377,CUST1003,2025-09-23,50.0,Other,Clothing,2.0,96.38,192.76,Cash,5,2025-09,36-50
TX100612,CUST1134,2025-02-22,41.0,Other,Books,1.0,43.93,43.93,Debit Card,4,2025-02,36-50
TX100680,CUST1130,2025-08-16,54.0,Other,Home & Kitchen,4.0,90.65,362.6,Debit Card,2,2025-08,51-65
TX100313,CUST1049,2026-03-15,61.0,Male,Books,1.0,10.36,10.36,Unknown,5,2026-03,51-65
TX100288,CUST1073,2025-04-18,38.0,Male,Unknown,1.0,737.89,737.89,Debit Card,3,2025-04,36-50
TX100781,CUST1084,2025-10-18,46.0,Other,Beauty,1.0,179.3,179.3,GPay,5,2025-10,36-50
TX100880,CUST1149,2025-09-03,74.0,Male,Unknown,4.0,260.52,1042.08,GPay,2,2025-09,65+
TX100095,CUST1004,2026-01-13,30.0,Other,Beauty,1.0,43.48,43.48,Debit Card,3,2026-01,26-35
TX100707,CUST1054,2025-01-01,48.0,Male,Clothing,4.0,99.29,397.16,Cash,5,2025-01,36-50
TX100801,CUST1075,2025-05-07,46.0,Female,Electronics,5.0,1240.81,6204.05,GPay,1,2025-05,36-50
TX100507,CUST1174,2025-05-27,51.0,Male,Electronics,2.0,1342.07,2684.14,Credit Card,5,2025-05,51-65
TX100335,CUST1192,2025-05-27,66.0,Unknown,Clothing,4.0,94.0,376.0,Cash,1,2025-05,65+
TX101064,CUST1004,2025-10-13,57.0,Male,Unknown,3.0,435.3,1305.9,GPay,5,2025-10,51-65
TX100950,CUST1142,2025-06-27,46.0,Male,Electronics,4.0,170.7,682.8,GPay,5,2025-06,36-50
TX100296,CUST1049,2026-04-02,46.0,Unknown,Home & Kitchen,4.0,80.47,321.88,GPay,4,2026-04,36-50
TX100651,CUST1021,2025-04-01,30.0,Other,Home & Kitchen,5.0,144.07,720.35,Debit Card,5,2025-04,26-35
TX100753,CUST1063,2026-03-27,64.0,Female,Home & Kitchen,1.0,372.59,372.59,Debit Card,1,2026-03,51-65
TX101113,CUST1122,2025-11-02,54.0,Male,Clothing,3.0,52.82,158.46,Credit Card,4,2025-11,51-65
TX100245,CUST1187,2025-11-02,65.0,Unknown,Clothing,1.0,93.87,93.87,GPay,1,2025-11,51-65
TX100373,CUST1020,2026-04-15,58.0,Male,Electronics,2.0,179.6,359.2,Debit Card,1,2026-04,51-65
TX100463,CUST1130,2025-08-19,57.0,Unknown,Clothing,1.0,41.97,41.97,Cash,3,2025-08,51-65
TX100588,CUST1133,2025-08-31,35.0,Female,Unknown,3.0,513.91,1541.73,Cash,4,2025-08,26-35
TX100719,CUST1119,2026-04-14,55.0,Female,Electronics,5.0,396.13,1980.65,Cash,4,2026-04,51-65
TX100266,CUST1046,2025-06-07,56.0,Female,Electronics,2.0,795.3,1590.6,Cash,5,2025-06,51-65
TX100927,CUST1048,2025-02-21,51.0,Other,Home & Kitchen,5.0,214.03,1070.15,Cash,2,2025-02,51-65
TX100434,CUST1111,2025-09-09,46.0,Female,Home & Kitchen,3.0,145.19,435.57,Credit Card,4,2025-09,36-50
TX100944,CUST1178,2025-02-26,46.0,Female,Clothing,1.0,26.57,26.57,Unknown,2,2025-02,36-50
TX100667,CUST1100,2025-02-26,54.0,Female,Home & Kitchen,2.0,261.58,523.16,Debit Card,2,2025-02,51-65
TX100395,CUST1174,2025-05-20,20.0,Other,Electronics,3.0,677.1,2031.3,GPay,2,2025-05,18-25
TX101154,CUST1037,2026-01-19,62.0,Female,Clothing,5.0,104.66,523.3,Debit Card,1,2026-01,51-65
TX101159,CUST1075,2025-03-15,75.0,Female,Clothing,2.0,18.22,36.44,Unknown,5,2025-03,65+
TX100268,CUST1014,2025-01-01,73.0,Male,Beauty,4.0,85.96,343.84,GPay,3,2025-01,65+
TX100140,CUST1075,2025-10-16,55.0,Unknown,Beauty,4.0,12.59,50.36,Credit Card,4,2025-10,51-65
TX100021,CUST1131,2025-08-31,60.0,Female,Clothing,2.0,26.21,52.42,Credit Card,5,2025-08,51-65
TX100885,CUST1125,2025-01-08,41.0,Unknown,Books,1.0,22.24,22.24,Cash,3,2025-01,36-50
TX100511,CUST1154,2026-01-14,26.0,Male,Beauty,4.0,99.7,398.8,Credit Card,2,2026-01,26-35
TX101145,CUST1025,2026-05-07,22.0,Male,Clothing,2.0,35.06,70.12,Credit Card,5,2026-05,18-25
TX101165,CUST1152,2025-11-18,60.0,Unknown,Beauty,2.0,94.06,188.12,GPay,1,2025-11,51-65
TX101147,CUST1092,2025-05-07,58.0,Unknown,Beauty,3.0,42.05,126.15,Credit Card,4,2025-05,51-65
TX100173,CUST1128,2025-12-04,30.0,Female,Beauty,5.0,71.48,357.4,Cash,5,2025-12,26-35
TX100394,CUST1084,2025-12-10,53.0,Other,Home & Kitchen,1.0,279.04,279.04,GPay,1,2025-12,51-65
TX100017,CUST1106,2025-12-10,73.0,Male,Electronics,4.0,349.2,1396.8,GPay,2,2025-12,65+
TX100923,CUST1045,2025-05-23,75.0,Male,Home & Kitchen,1.0,109.3,109.3,Debit Card,5,2025-05,65+
TX100650,CUST1048,2025-02-16,32.0,Other,Beauty,2.0,143.98,287.96,Credit Card,1,2025-02,26-35
TX100122,CUST1048,2025-07-07,73.0,Other,Beauty,3.0,75.58,226.74,Debit Card,2,2025-07,65+
TX100216,CUST1116,2026-01-17,69.0,Male,Beauty,5.0,41.51,207.55,Cash,1,2026-01,65+
TX100620,CUST1050,2025-07-31,54.0,Female,Home & Kitchen,3.0,214.03,642.09,GPay,2,2025-07,51-65
TX100418,CUST1040,2026-02-28,46.0,Male,Books,1.0,46.06,46.06,Cash,3,2026-02,36-50
TX101053,CUST1086,2025-01-21,42.0,Male,Books,1.0,15.26,15.26,GPay,4,2025-01,36-50
TX100233,CUST1096,2025-07-31,33.0,Male,Home & Kitchen,1.0,432.52,432.52,Credit Card,5,2025-07,26-35
TX100166,CUST1182,2025-10-20,52.0,Female,Clothing,4.0,24.07,96.28,Unknown,2,2025-10,51-65
TX100892,CUST1115,2025-10-20,35.0,Female,Unknown,1.0,1401.03,1401.03,GPay,2,2025-10,26-35
TX100153,CUST1167,2026-01-24,72.0,Male,Electronics,4.0,258.14,1032.56,Cash,2,2026-01,65+
TX100353,CUST1184,2026-02-17,67.0,Male,Clothing,1.0,97.9,97.9,Debit Card,3,2026-02,65+
TX100616,CUST1197,2026-02-11,46.0,Female,Electronics,5.0,1114.99,5574.95,Credit Card,3,2026-02,36-50
TX100659,CUST1198,2025-05-22,48.0,Other,Beauty,3.0,191.68,575.04,GPay,5,2025-05,36-50
TX100678,CUST1174,2025-09-09,62.0,Female,Books,3.0,47.71,143.13,Cash,5,2025-09,51-65
TX101022,CUST1108,2026-01-16,46.0,Unknown,Home & Kitchen,4.0,232.58,930.32,Debit Card,1,2026-01,36-50
TX100024,CUST1178,2025-03-20,52.0,Male,Books,1.0,43.55,43.55,Debit Card,4,2025-03,51-65
TX101141,CUST1024,2026-04-26,44.0,Male,Beauty,1.0,16.7,16.7,Debit Card,4,2026-04,36-50
TX100930,CUST1079,2025-09-15,39.0,Female,Electronics,4.0,1153.61,4614.44,Debit Card,4,2025-09,36-50
TX100176,CUST1124,2026-02-15,67.0,Male,Books,4.0,7.07,28.28,GPay,5,2026-02,65+
TX100282,CUST1189,2025-04-08,55.0,Female,Home & Kitchen,4.0,435.46,1741.84,Credit Card,5,2025-04,51-65
TX100506,CUST1187,2025-04-08,34.0,Other,Home & Kitchen,1.0,61.83,61.83,GPay,4,2025-04,26-35
TX100037,CUST1189,2025-06-15,61.0,Other,Unknown,2.0,716.34,1432.68,Unknown,4,2025-06,51-65
TX100641,CUST1167,2025-08-20,57.0,Male,Clothing,5.0,29.83,149.15,GPay,5,2025-08,51-65
TX100888,CUST1176,2025-11-13,58.0,Female,Beauty,2.0,46.59,93.18,Debit Card,5,2025-11,51-65
TX100401,CUST1083,2025-04-04,46.0,Unknown,Clothing,2.0,75.19,150.38,Cash,2,2025-04,36-50
TX100520,CUST1071,2026-04-05,29.0,Female,Clothing,2.0,105.84,211.68,GPay,5,2026-04,26-35
TX101003,CUST1065,2025-11-06,54.0,Male,Home & Kitchen,1.0,348.39,348.39,GPay,5,2025-11,51-65
TX100066,CUST1073,2025-05-10,46.0,Other,Home & Kitchen,1.0,303.03,303.03,Cash,2,2025-05,36-50
TX101084,CUST1086,2025-10-03,28.0,Male,Electronics,4.0,1202.11,4808.44,GPay,5,2025-10,26-35
TX100154,CUST1156,2026-04-01,30.0,Other,Unknown,3.0,371.57,1114.71,GPay,4,2026-04,26-35
TX100749,CUST1081,2025-07-14,20.0,Male,Books,1.0,21.27,21.27,Credit Card,3,2025-07,18-25
TX100105,CUST1078,2025-07-14,66.0,Male,Books,3.0,22.13,66.39,Cash,4,2025-07,65+
TX100127,CUST1072,2025-11-02,36.0,Other,Clothing,1.0,105.38,105.38,Debit Card,4,2025-11,36-50
TX100201,CUST1047,2025-11-02,46.0,Unknown,Books,4.0,32.04,128.16,Debit Card,3,2025-11,36-50
TX100604,CUST1148,2026-03-29,41.0,Other,Unknown,4.0,955.18,3820.72,Credit Card,3,2026-03,36-50
TX100145,CUST1051,2026-04-08,72.0,Female,Books,5.0,24.49,122.45,Cash,2,2026-04,65+
TX100903,CUST1063,2025-02-04,61.0,Female,Electronics,2.0,795.3,1590.6,Credit Card,4,2025-02,51-65
TX101061,CUST1088,2026-03-29,75.0,Unknown,Home & Kitchen,5.0,55.52,277.6,Credit Card,3,2026-03,65+
TX100658,CUST1182,2025-10-31,54.0,Male,Electronics,5.0,496.05,2480.25,Debit Card,2,2025-10,51-65
TX100239,CUST1160,2025-10-31,41.0,Other,Electronics,1.0,1305.75,1305.75,Credit Card,1,2025-10,36-50
TX100642,CUST1145,2026-01-29,30.0,Female,Clothing,5.0,68.36,341.8,Credit Card,1,2026-01,26-35
TX101028,CUST1084,2025-02-25,26.0,Male,Electronics,1.0,1236.92,1236.92,Cash,4,2025-02,26-35
TX100984,CUST1105,2025-01-28,72.0,Male,Electronics,3.0,795.3,2385.9,Credit Card,4,2025-01,65+
TX101139,CUST1071,2025-07-13,48.0,Male,Electronics,5.0,697.82,3489.1,Credit Card,1,2025-07,36-50
TX100358,CUST1151,2025-10-14,49.0,Female,Books,2.0,26.81,53.62,Credit Card,1,2025-10,36-50
TX100504,CUST1132,2025-02-02,54.0,Other,Home & Kitchen,4.0,178.79,715.16,Debit Card,5,2025-02,51-65
TX101086,CUST1100,2025-07-28,62.0,Female,Electronics,1.0,1115.0,1115.0,Cash,4,2025-07,51-65
TX100575,CUST1159,2025-04-25,46.0,Unknown,Clothing,3.0,12.5,37.5,GPay,2,2025-04,36-50
TX100458,CUST1017,2025-04-19,53.0,Male,Beauty,4.0,16.77,67.08,Unknown,5,2025-04,51-65
TX100959,CUST1056,2025-04-08,33.0,Other,Unknown,5.0,722.16,3610.8,Credit Card,4,2025-04,26-35
TX100186,CUST1052,2025-11-14,63.0,Other,Clothing,2.0,118.18,236.36,Cash,5,2025-11,51-65
TX100654,CUST1116,2025-03-20,19.0,Female,Unknown,1.0,662.88,662.88,GPay,4,2025-03,18-25
TX100721,CUST1046,2025-10-07,39.0,Female,Home & Kitchen,3.0,214.03,642.09,Debit Card,5,2025-10,36-50
TX100609,CUST1185,2026-04-26,60.0,Other,Electronics,2.0,232.81,465.62,GPay,4,2026-04,51-65
TX100277,CUST1065,2025-04-09,56.0,Male,Electronics,2.0,576.42,1152.84,GPay,3,2025-04,51-65
TX100269,CUST1107,2025-03-20,22.0,Male,Clothing,4.0,104.62,418.48,Unknown,5,2025-03,18-25
TX101018,CUST1119,2025-03-04,48.0,Other,Electronics,3.0,474.21,1422.63,Cash,3,2025-03,36-50
TX100964,CUST1090,2025-03-04,21.0,Male,Books,1.0,41.9,41.9,Cash,3,2025-03,18-25
TX100736,CUST1192,2025-07-26,46.0,Female,Beauty,5.0,184.99,924.95,Credit Card,5,2025-07,36-50
TX100005,CUST1037,2025-05-16,65.0,Other,Clothing,1.0,104.72,104.72,Credit Card,4,2025-05,51-65
TX100045,CUST1159,2025-05-16,58.0,Female,Books,2.0,25.14,50.28,Unknown,3,2025-05,51-65
TX100793,CUST1109,2026-05-09,71.0,Male,Beauty,1.0,90.2,90.2,Credit Card,3,2026-05,65+
TX100370,CUST1161,2025-06-05,41.0,Female,Clothing,3.0,72.6,217.8,GPay,1,2025-06,36-50
TX100668,CUST1086,2025-04-16,43.0,Male,Beauty,2.0,22.91,45.82,Credit Card,5,2025-04,36-50
TX100894,CUST1021,2025-07-08,46.0,Male,Home & Kitchen,5.0,361.92,1809.6,Cash,2,2025-07,36-50
TX100058,CUST1024,2026-01-18,28.0,Other,Beauty,1.0,37.87,37.87,Cash,5,2026-01,26-35
TX100041,CUST1088,2026-04-24,37.0,Other,Clothing,3.0,46.57,139.71,Unknown,5,2026-04,36-50
TX100439,CUST1016,2025-09-19,41.0,Female,Electronics,1.0,997.44,997.44,Credit Card,4,2025-09,36-50
TX100539,CUST1190,2026-03-25,64.0,Other,Beauty,1.0,149.29,149.29,Debit Card,1,2026-03,51-65
TX100316,CUST1126,2025-09-16,46.0,Male,Electronics,4.0,674.98,2699.92,Debit Card,4,2025-09,36-50
TX101124,CUST1034,2025-04-23,42.0,Male,Beauty,5.0,134.98,674.9,Debit Card,3,2025-04,36-50
TX101117,CUST1063,2025-04-23,59.0,Other,Home & Kitchen,4.0,142.25,569.0,Unknown,4,2025-04,51-65
TX100664,CUST1196,2026-04-12,53.0,Other,Electronics,2.0,795.3,1590.6,Cash,3,2026-04,51-65
TX100083,CUST1063,2026-02-17,21.0,Female,Home & Kitchen,3.0,334.38,1003.14,Credit Card,1,2026-02,18-25
TX101073,CUST1076,2026-04-11,27.0,Male,Clothing,4.0,119.27,477.08,Debit Card,5,2026-04,26-35
TX100546,CUST1178,2025-02-18,47.0,Male,Clothing,2.0,40.2,80.4,Debit Card,3,2025-02,36-50
TX100548,CUST1054,2025-03-28,69.0,Male,Electronics,1.0,222.72,222.72,Debit Card,2,2025-03,65+
TX100096,CUST1085,2025-06-04,41.0,Male,Clothing,3.0,85.93,257.79,GPay,4,2025-06,36-50
TX101130,CUST1101,2026-08-05,26.0,Male,Home & Kitchen,1.0,113.59,113.59,Unknown,3,2026-08,26-35
TX100360,CUST1073,2025-04-21,53.0,Male,Home & Kitchen,5.0,221.72,1108.6,Cash,2,2025-04,51-65
TX101127,CUST1020,2025-06-09,46.0,Male,Clothing,4.0,22.52,90.08,Unknown,1,2025-06,36-50
TX100889,CUST1094,2025-12-08,34.0,Unknown,Clothing,3.0,103.32,309.96,Debit Card,4,2025-12,26-35
TX100361,CUST1187,2025-06-16,42.0,Female,Books,1.0,43.97,43.97,Debit Card,5,2025-06,36-50
TX100884,CUST1121,2025-06-02,46.0,Other,Electronics,5.0,1235.34,6176.7,Credit Card,5,2025-06,36-50
TX100605,CUST1003,2025-10-20,73.0,Other,Clothing,5.0,58.38,291.9,Debit Card,5,2025-10,65+
TX100843,CUST1022,2025-08-19,33.0,Other,Clothing,2.0,105.44,210.88,Credit Card,1,2025-08,26-35
TX100072,CUST1062,2025-08-03,71.0,Unknown,Beauty,3.0,90.41,271.23,Credit Card,5,2025-08,65+
TX100586,CUST1064,2025-06-24,46.0,Male,Beauty,2.0,20.59,41.18,Unknown,5,2025-06,36-50
TX100956,CUST1198,2025-05-19,40.0,Other,Home & Kitchen,3.0,89.09,267.27,Credit Card,5,2025-05,36-50
TX100597,CUST1109,2025-05-19,74.0,Female,Books,2.0,22.12,44.24,Cash,1,2025-05,65+
TX100565,CUST1155,2026-02-18,39.0,Female,Books,1.0,11.77,11.77,Cash,3,2026-02,36-50
TX100495,CUST1120,2026-02-18,36.0,Female,Clothing,1.0,15.85,15.85,Credit Card,3,2026-02,36-50
TX100397,CUST1102,2026-04-26,38.0,Female,Clothing,3.0,81.49,244.47,Debit Card,1,2026-04,36-50
TX100800,CUST1169,2026-03-14,53.0,Male,Clothing,3.0,39.35,118.05,Cash,4,2026-03,51-65
TX100989,CUST1136,2025-07-30,72.0,Male,Books,1.0,43.98,43.98,GPay,1,2025-07,65+
TX100112,CUST1014,2025-02-20,67.0,Other,Unknown,3.0,1179.65,3538.95,Cash,5,2025-02,65+
TX101110,CUST1099,2025-09-26,69.0,Male,Home & Kitchen,3.0,126.08,378.24,Debit Card,5,2025-09,65+
TX100792,CUST1143,2026-02-19,67.0,Female,Home & Kitchen,2.0,229.33,458.66,Debit Card,5,2026-02,65+
TX100128,CUST1126,2025-03-14,46.0,Male,Home & Kitchen,4.0,157.37,629.48,Cash,3,2025-03,36-50
TX100298,CUST1044,2026-02-09,46.0,Female,Unknown,3.0,289.78,869.34,GPay,1,2026-02,36-50
TX100728,CUST1047,2025-10-23,35.0,Other,Electronics,1.0,168.64,168.64,Cash,3,2025-10,26-35
TX100941,CUST1055,2025-10-23,58.0,Other,Books,1.0,16.15,16.15,Credit Card,5,2025-10,51-65
TX101077,CUST1118,2025-01-21,72.0,Unknown,Home & Kitchen,4.0,202.59,810.36,GPay,5,2025-01,65+
TX101023,CUST1151,2025-12-27,27.0,Female,Clothing,2.0,16.56,33.12,Credit Card,3,2025-12,26-35
TX100031,CUST1126,2025-10-12,46.0,Male,Clothing,3.0,62.06,186.18,Debit Card,3,2025-10,36-50
TX100325,CUST1036,2025-01-05,46.0,Male,Home & Kitchen,4.0,365.54,1462.16,GPay,5,2025-01,36-50
TX100459,CUST1050,2025-06-11,53.0,Female,Clothing,4.0,62.46,249.84,Cash,5,2025-06,51-65
TX100379,CUST1053,2025-06-11,40.0,Male,Clothing,1.0,31.9,31.9,GPay,2,2025-06,36-50
TX101100,CUST1127,2025-08-19,46.0,Other,Unknown,3.0,1100.57,3301.71,Debit Card,1,2025-08,36-50
TX100935,CUST1140,2025-08-19,46.0,Male,Beauty,3.0,197.85,593.55,Cash,5,2025-08,36-50
TX100563,CUST1157,2025-11-03,49.0,Male,Home & Kitchen,4.0,80.58,322.32,Debit Card,4,2025-11,36-50
TX100026,CUST1119,2025-04-04,38.0,Female,Books,4.0,5.87,23.48,Credit Card,2,2025-04,36-50
TX100304,CUST1142,2025-09-09,37.0,Other,Electronics,4.0,203.78,815.12,GPay,3,2025-09,36-50
TX100390,CUST1101,2025-03-22,22.0,Male,Home & Kitchen,4.0,84.07,336.28,Cash,2,2025-03,18-25
TX100508,CUST1128,2025-04-08,40.0,Other,Books,1.0,30.61,30.61,Cash,5,2025-04,36-50
TX100857,CUST1069,2025-04-01,50.0,Female,Home & Kitchen,2.0,60.78,121.56,Credit Card,5,2025-04,36-50
TX100618,CUST1159,2025-12-23,74.0,Female,Beauty,4.0,106.125,424.5,Unknown,5,2025-12,65+
TX101193,CUST1004,2025-07-22,72.0,Other,Electronics,1.0,795.3,795.3,Debit Card,5,2025-07,65+
TX100656,CUST1181,2025-09-02,49.0,Female,Home & Kitchen,3.0,312.57,937.71,Debit Card,2,2025-09,36-50
TX101048,CUST1011,2026-03-28,35.0,Male,Home & Kitchen,3.0,361.32,1083.96,Credit Card,3,2026-03,26-35
TX101173,CUST1179,2026-01-29,75.0,Female,Unknown,3.0,1342.92,4028.76,Credit Card,4,2026-01,65+
TX100638,CUST1006,2025-11-29,61.0,Female,Beauty,4.0,99.99,399.96,GPay,2,2025-11,51-65
TX100350,CUST1198,2026-03-26,46.0,Male,Unknown,1.0,1462.5,1462.5,Credit Card,2,2026-03,36-50
TX100332,CUST1034,2025-08-09,64.0,Female,Clothing,3.0,35.9,107.7,Cash,2,2025-08,51-65
TX100139,CUST1107,2026-04-14,41.0,Other,Beauty,1.0,176.38,176.38,Credit Card,2,2026-04,36-50
TX100109,CUST1046,2025-02-24,51.0,Female,Electronics,1.0,795.3,795.3,Credit Card,4,2025-02,51-65
TX100580,CUST1146,2025-11-21,27.0,Other,Home & Kitchen,2.0,27.18,54.36,Debit Card,5,2025-11,26-35
TX100326,CUST1105,2025-05-11,25.0,Female,Home & Kitchen,3.0,372.29,1116.87,Credit Card,4,2025-05,18-25
TX100828,CUST1200,2025-04-24,32.0,Female,Unknown,5.0,678.86,3394.3,Credit Card,2,2025-04,26-35
TX100248,CUST1063,2025-04-24,51.0,Male,Books,3.0,25.76,77.28,GPay,4,2025-04,51-65
TX100598,CUST1045,2025-09-17,31.0,Female,Home & Kitchen,1.0,362.91,362.91,Cash,4,2025-09,26-35
TX101055,CUST1131,2025-11-28,39.0,Male,Clothing,2.0,86.6,173.2,Cash,3,2025-11,36-50
TX100299,CUST1082,2025-10-22,53.0,Other,Unknown,5.0,1463.69,7318.45,Cash,5,2025-10,51-65
TX100475,CUST1022,2026-04-24,46.0,Other,Home & Kitchen,1.0,48.66,48.66,Cash,4,2026-04,36-50
TX100001,CUST1164,2025-02-27,65.0,Other,Books,2.0,15.47,30.94,Cash,3,2025-02,51-65
